Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2010-01-04,338.48,343.48,337.52,342.41,532100.0,0.0,1.0,48.812620058632,49.533676251887,48.674177269527,49.379370226531,2660500.0
2010-01-05,340.43,344.28,337.94,342.13,567000.0,0.0,1.0,49.093831974001,49.649045242808,48.73474598976,49.338991079708,2835000.0
2010-01-06,340.51,342.0,338.08,339.81,504500.0,0.0,1.0,49.105368873093,49.320243618684,48.754935563171,49.004421006038,2522500.0
2010-01-07,339.43,342.11,338.12,340.23,588100.0,0.0,1.0,48.94962073535,49.336106854935,48.760704012717,49.064989726271,2940500.0
2010-01-08,339.41,350.05,337.6975,349.32,894100.0,0.0,1.0,48.946736510577,50.481144089825,48.699774764387,50.37586988561,4470500.0
2010-01-11,350.12,353.029,346.21,349.25,448500.0,0.0,1.0,50.491238876531,50.910749369767,49.927372933405,50.365775098904,2242500.0
2010-01-12,348.79,351.3,341.34,342.17,486600.0,0.0,1.0,50.299437929125,50.661408138139,49.225064201174,49.344759529254,2433000.0
2010-01-13,343.44,344.49,334.51,343.23,620200.0,0.0,1.0,49.527907802341,49.679329602925,48.240101441187,49.497623442225,3101000.0
2010-01-14,342.0,344.23,339.99,341.75,317100.0,0.0,1.0,49.320243618684,49.641834680876,49.030379028995,49.284190809021,1585500.0
2010-01-15,341.75,343.0099,337.0,337.24,461300.0,0.0,1.0,49.284190809021,49.465882548597,48.599187425428,48.633798122704,2306500.0
2010-01-19,337.05,341.11,334.65,338.19,503800.0,0.0,1.0,48.606397987361,49.191895616284,48.260291014598,48.770798799423,2519000.0
2010-01-20,333.7,335.99,328.21,329.99,609900.0,0.0,1.0,48.123290337879,48.45353407439,47.331570637685,47.588266642484,3049500.0
2010-01-21,330.67,330.67,305.85,311.02,1816000.0,0.0,1.0,47.686330284766,47.686330284766,44.107007341446,44.852579445272,9080000.0
2010-01-22,308.16,318.0,308.15,312.13,1153700.0,0.0,1.0,44.44013530273,45.859173891057,44.438693190343,45.012653920175,5768500.0
2010-01-25,316.43,318.06,306.56,306.99,736000.0,0.0,1.0,45.632762246374,45.867826565376,44.209397320888,44.271408153508,3680000.0
2010-01-26,301.3,301.62,286.04,286.2,1366500.0,0.0,1.0,43.450846205583,43.496993801951,41.250182703767,41.273256501951,6832500.0
2010-01-27,287.59,295.5,283.61,294.33,1329800.0,0.0,1.0,41.473710123676,42.614421021407,40.899749393845,42.445693872185,6649000.0
2010-01-28,298.48,300.0,289.2619,290.51,1051300.0,0.0,1.0,43.044170512587,43.263371595337,41.714816893577,41.894806940537,5256500.0
2010-01-29,293.61,296.38,285.84,286.82,780600.0,0.0,1.0,42.341861780356,42.741326911419,41.221340456037,41.362667469915,3903000.0
2010-02-01,288.09,292.65,283.53,291.22,744400.0,0.0,1.0,41.545815743002,42.203418991251,40.888212494753,41.99719691998,3722000.0
2010-02-02,290.17,295.72,288.11,293.21,694000.0,0.0,1.0,41.845775119396,42.64614749391,41.548699967775,42.284177284895,3470000.0
2010-02-03,292.29,295.9824,290.08,292.11,691000.0,0.0,1.0,42.151502945336,42.683988522932,41.832796107917,42.125544922379,3455000.0
2010-02-04,286.5,286.5,265.75,269.29,2244600.0,0.0,1.0,41.316519873546,41.316519873546,38.324136671536,38.834644456361,11223000.0
2010-02-05,271.0,282.67,271.0,280.8,1708900.0,0.0,1.0,39.081245674454,40.764190829513,39.081245674454,40.494515813235,8544500.0
2010-02-08,285.0,293.83,280.18,280.28,1420000.0,0.0,1.0,41.10020301557,42.373588252859,40.405104845271,40.419525969136,7100000.0
2010-02-09,284.7,287.8,280.21,283.18,755900.0,0.0,1.0,41.056939643974,41.503994483793,40.409431182431,40.837738561225,3779500.0
2010-02-10,281.52,281.58,275.92,276.35,1056400.0,0.0,1.0,40.598347905064,40.607000579383,39.790764968618,39.852775801238,5282000.0
2010-02-11,280.45,286.45,278.18,285.07,1059900.0,0.0,1.0,40.444041879707,41.309309311614,40.116682367969,41.110297802275,5299500.0
2010-02-12,282.99,291.58,281.21,291.07,900600.0,0.0,1.0,40.810338425881,42.049112965894,40.553642421082,41.975565234182,4503000.0
2010-02-16,295.02,298.4899,292.5,297.15,656700.0,0.0,1.0,42.545199626854,43.045598203849,42.181787305453,42.852369565181,3283500.0
2010-02-17,298.25,298.34,292.07,293.08,417900.0,0.0,1.0,43.011001927697,43.023980939176,42.119776472833,42.265429823871,2089500.0
2010-02-18,292.66,294.36,290.505,291.69,502200.0,0.0,1.0,42.204861103637,42.450020209344,41.894085884344,42.064976202146,2511000.0
2010-02-19,290.33,298.49,289.5,291.8,1041200.0,0.0,1.0,41.86884891758,43.045612624973,41.7491535895,42.080839438397,5206000.0
2010-02-22,289.42,293.049,285.85,287.04,812700.0,0.0,1.0,41.737616690408,42.260959275473,41.222782568423,41.394393942418,4063500.0
2010-02-23,287.44,289.3199,276.04,276.57,941300.0,0.0,1.0,41.452078437878,41.723181145419,39.808070317256,39.884502273741,4706500.0
2010-02-24,279.27,291.28,278.19,290.57,1325900.0,0.0,1.0,40.273872618099,42.005849594299,40.118124480356,41.903459614856,6629500.0
2010-02-25,287.05,295.7,286.82,295.44,1078400.0,0.0,1.0,41.395836054805,42.643263269137,41.362667469915,42.605768347087,5392000.0
2010-02-26,296.95,301.692,293.86,301.69,1092400.0,0.0,1.0,42.823527317451,43.507377011134,42.377914590019,43.507088588657,5462000.0
2010-03-01,302.02,302.99,297.5,301.03,692400.0,0.0,1.0,43.554678297412,43.694563198903,42.902843498709,43.411909171147,3462000.0
2010-03-02,301.75,312.68,300.0815,309.46,881500.0,0.0,1.0,43.515741262976,45.091970101433,43.275124811287,44.627609912976,4407500.0
