Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2010-01-04,39.7,40.45,39.52,39.88,1856900.0,0.0,1.0,37.816667915349,38.53108859385,37.645206952508,37.988128878189,1856900.0
2010-01-05,39.79,39.8,39.09,39.61,1463300.0,0.0,1.0,37.902398396769,37.911924005815,37.235605763501,37.730937433928,1463300.0
2010-01-06,39.63,40.13,39.34,39.43,2158300.0,0.0,1.0,37.749988652022,38.226269104356,37.473745989668,37.559476471088,2158300.0
2010-01-07,39.25,39.75,38.92,39.36,1443400.0,0.0,1.0,37.388015508248,37.864295960582,37.073670409707,37.492797207761,1443400.0
2010-01-08,39.33,40.58,39.11,40.35,2022100.0,0.0,1.0,37.464220380621,38.654921511457,37.254656981594,38.435832503383,2022100.0
2010-01-11,40.91,41.56,40.71,41.43,3492100.0,0.0,1.0,38.969266609998,39.588431198032,38.778754429064,39.464598280426,3492100.0
2010-01-12,40.82,40.92,38.65,38.74,3604800.0,0.0,1.0,38.883536128578,38.978792219044,36.816478965446,36.902209446867,3604800.0
2010-01-13,39.0,39.16,37.68,38.86,2906400.0,0.0,1.0,37.149875282081,37.302285026828,35.892494887918,37.016516755427,2906400.0
2010-01-14,38.67,38.92,38.0,38.34,2222300.0,0.0,1.0,36.83553018354,37.073670409707,36.197314377412,36.521185084999,2222300.0
2010-01-15,38.47,38.49,36.63,36.82,2758300.0,0.0,1.0,36.645018002606,36.664069220699,34.892305938016,35.073292509903,2758300.0
2010-01-19,36.94,37.27,36.68,37.04,2290800.0,0.0,1.0,35.187599818463,35.501944917004,34.939933983249,35.28285590893,2290800.0
2010-01-20,36.6,37.13,35.94,37.0,2324500.0,0.0,1.0,34.863729110876,35.36858639035,34.235038913794,35.244753472743,2324500.0
2010-01-21,36.9,37.97,36.39,36.49,2155800.0,0.0,1.0,35.149497382276,36.168737550272,34.663691320895,34.758947411362,2155800.0
2010-01-22,36.0,36.59,34.28,34.29,3232400.0,0.0,1.0,34.292192568074,34.854203501829,32.653787812044,32.663313421091,3232400.0
2010-01-25,34.42,35.2,34.35,34.89,2261200.0,0.0,1.0,32.787146338698,33.530143844339,32.720467075371,33.234849963892,2261200.0
2010-01-26,34.83,35.64,34.495,35.0,3121600.0,0.0,1.0,33.177696309612,33.949270642394,32.858588406548,33.339631663406,3121600.0
2010-01-27,34.51,35.59,34.34,35.54,3020100.0,0.0,1.0,32.872876820118,33.90164259716,32.710941466324,33.854014551927,3020100.0
2010-01-28,35.64,35.92,33.21,33.38,7112200.0,0.0,1.0,33.949270642394,34.215987695701,31.634547644049,31.796482997842,7112200.0
2010-01-29,33.78,34.0,32.6,33.01,4418800.0,0.0,1.0,32.17750735971,32.387070758737,31.053485492201,31.444035463115,4418800.0
2010-02-01,33.15,33.77,33.03,33.62,2880300.0,0.0,1.0,31.577393989768,32.167981750663,31.463086681208,32.025097614963,2880300.0
