Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2010-01-04,82.66,83.51,82.2,83.1,3478100.0,0.0,1.0,62.392000408494,63.033582798371,62.044791115149,62.724113645606,3478100.0
2010-01-05,83.18,83.23,82.03,82.5,3368000.0,0.0,1.0,62.784497870536,62.822238011117,61.916474637173,62.271231958635,3368000.0
2010-01-06,82.4,83.87,81.83,83.49,5344700.0,0.0,1.0,62.195751677473,63.305311810554,61.765514074849,63.018486742138,5344700.0
2010-01-07,82.95,83.63,82.37,82.87,4120200.0,0.0,1.0,62.610893223864,63.124159135765,62.173107593124,62.550508998934,4120200.0
2010-01-08,82.52,83.78,81.53,83.72,4154600.0,0.0,1.0,62.286328014867,63.237379557508,61.539073231363,63.192091388811,4154600.0
2010-01-11,84.15,84.83,82.3,82.96,3908300.0,0.0,1.0,63.516656597807,64.029922509709,62.120271396311,62.61844125198,3908300.0
2010-01-12,81.8,82.17,79.91,80.16,6775100.0,0.0,1.0,61.742869990501,62.0221470308,60.316292676539,60.504993379444,6775100.0
2010-01-13,80.34,80.7,78.6,79.63,7363200.0,0.0,1.0,60.640857885536,60.912586897719,59.327500993317,60.104947889286,7363200.0
2010-01-14,79.15,80.43,79.12,80.25,4519700.0,0.0,1.0,59.742642539708,60.708790138582,59.71999845536,60.57292563249,4519700.0
2010-01-15,80.04,80.27,78.35,78.92,7906800.0,0.0,1.0,60.41441704205,60.588021688722,59.138800290412,59.569037893036,7906800.0
2010-01-19,78.65,79.43,78.25,79.36,5461000.0,0.0,1.0,59.365241133898,59.953987326962,59.06332000925,59.901151130148,5461000.0
2010-01-20,78.6,78.6,76.81,78.21,6026000.0,0.0,1.0,59.327500993317,59.327500993317,57.976403960518,59.033127896786,6026000.0
2010-01-21,78.15,78.51,75.89,76.01,7288300.0,0.0,1.0,58.987839728088,59.259568740272,57.281985373828,57.372561711222,7288300.0
2010-01-22,76.59,78.16,75.72,76.1,9715400.0,0.0,1.0,57.810347341962,58.995387756205,57.153668895852,57.440493964268,9715400.0
2010-01-25,77.03,78.53,76.8,77.65,6442600.0,0.0,1.0,58.142460579074,59.274664796504,57.968855932402,58.610438322279,6442600.0
2010-01-26,76.21,77.97,76.21,76.66,8728100.0,0.0,1.0,57.523522273546,58.851975221997,57.523522273546,57.863183538775,8728100.0
2010-01-27,76.7,77.2,75.39,76.43,5060700.0,0.0,1.0,57.89337565124,58.27077705705,56.904583968018,57.689578892102,5060700.0
2010-01-28,77.46,78.82,74.38,77.5,11353800.0,0.0,1.0,58.467025788071,59.493557611874,56.142233128282,58.497217900536,11353800.0
2010-01-29,78.14,79.82,77.75,78.34,10751600.0,0.0,1.0,58.980291699972,60.248360423493,58.68591860344,59.131252262296,10751600.0
2010-02-01,79.09,79.92,78.95,79.83,6083000.0,0.0,1.0,59.697354371011,60.323840704655,59.591681977384,60.25590845161,6083000.0
2010-02-02,80.11,80.93,79.21,80.78,5158700.0,0.0,1.0,60.467253238863,61.086191544391,59.787930708405,60.972971122649,5158700.0
2010-02-03,80.66,81.13,79.64,80.13,3532000.0,0.0,1.0,60.882394785254,61.237152106715,60.112495917402,60.482349295096,3532000.0
2010-02-04,79.43,79.43,76.3,76.44,7646700.0,0.0,1.0,59.953987326962,59.953987326962,57.591454526592,57.697126920219,7646700.0
2010-02-05,76.38,77.16,74.27,76.71,10234900.0,0.0,1.0,57.651838751521,58.240584944585,56.059204819004,57.900923679356,10234900.0
2010-02-08,76.77,78.58,76.02,76.3,6633500.0,0.0,1.0,57.946211848053,59.312404937085,57.380109739338,57.591454526592,6633500.0
2010-02-09,77.4,78.9,76.48,77.91,8068600.0,0.0,1.0,58.421737619374,59.553941836803,57.727319032683,58.8066870533,8068600.0
2010-02-10,78.41,78.92,77.1,78.39,5895800.0,0.0,1.0,59.18408845911,59.569037893036,58.195296775888,59.168992402877,5895800.0
2010-02-11,78.46,80.52,77.75,80.46,6212300.0,0.0,1.0,59.221828599691,60.776722391627,58.68591860344,60.73143422293,6212300.0
2010-02-12,79.21,79.9,78.29,79.8,6187800.0,0.0,1.0,59.787930708405,60.308744648423,59.093512121715,60.233264367261,6187800.0
2010-02-16,81.0,81.46,79.88,81.18,5824800.0,0.0,1.0,61.139027741205,61.48623703455,60.293648592191,61.274892247296,5824800.0
2010-02-17,81.18,81.44,79.86,80.94,4749400.0,0.0,1.0,61.274892247296,61.471140978318,60.278552535958,61.093739572508,4749400.0
2010-02-18,80.62,81.18,79.79,80.99,4118900.0,0.0,1.0,60.852202672789,61.274892247296,60.225716339145,61.131479713089,4118900.0
2010-02-19,80.77,82.0,80.58,81.51,3877900.0,0.0,1.0,60.965423094532,61.893830552825,60.822010560325,61.523977175131,3877900.0
2010-02-22,82.0,82.12,79.84,80.01,5310700.0,0.0,1.0,61.893830552825,61.984406890219,60.263456479726,60.391772957701,5310700.0
2010-02-23,80.1,80.42,78.89,79.01,7339100.0,0.0,1.0,60.459705210747,60.701242110465,59.546393808687,59.636970146081,7339100.0
2010-02-24,79.77,79.95,78.77,79.55,3658700.0,0.0,1.0,60.210620282913,60.346484789004,59.455817471293,60.044563664356,3658700.0
2010-02-25,77.99,79.18,77.04,79.03,5130300.0,0.0,1.0,58.867071278229,59.765286624057,58.15000860719,59.652066202314,5130300.0
2010-02-26,79.53,80.1,78.6739,79.85,4398000.0,0.0,1.0,60.029467608124,60.459705210747,59.383280921096,60.271004507842,4398000.0
2010-03-01,80.26,81.12,80.14,80.75,4165000.0,0.0,1.0,60.580473660606,61.229604078599,60.489897323212,60.9503270383,4165000.0
