Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2019-07-31,1898.11,1899.55,1849.44,1866.78,4470727.0,0.0,1.0,1898.11,1899.55,1849.44,1866.78,4470727.0
2019-08-01,1871.72,1897.92,1844.01,1855.32,4713311.0,0.0,1.0,1871.72,1897.92,1844.01,1855.32,4713311.0
2019-08-02,1845.07,1846.36,1808.02,1823.24,4956225.0,0.0,1.0,1845.07,1846.36,1808.02,1823.24,4956225.0
2019-08-05,1770.22,1788.67,1748.78,1765.13,6058212.0,0.0,1.0,1770.22,1788.67,1748.78,1765.13,6058212.0
2019-08-06,1792.23,1793.77,1753.4,1787.83,5070258.0,0.0,1.0,1792.23,1793.77,1753.4,1787.83,5070258.0
2019-08-07,1773.99,1798.93,1757.0,1793.4,4526884.0,0.0,1.0,1773.99,1798.93,1757.0,1793.4,4526884.0
2019-08-08,1806.0,1834.26,1798.11,1832.89,3701242.0,0.0,1.0,1806.0,1834.26,1798.11,1832.89,3701242.0
2019-08-09,1828.95,1831.09,1802.22,1807.58,2879770.0,0.0,1.0,1828.95,1831.09,1802.22,1807.58,2879770.0
2019-08-12,1795.99,1800.98,1777.0,1784.92,2905498.0,0.0,1.0,1795.99,1800.98,1777.0,1784.92,2905498.0
2019-08-13,1783.0,1831.74,1780.0,1824.34,4075021.0,0.0,1.0,1783.0,1831.74,1780.0,1824.34,4075021.0
2019-08-14,1793.01,1795.65,1757.21,1762.96,4893649.0,0.0,1.0,1793.01,1795.65,1757.21,1762.96,4893649.0
2019-08-15,1781.99,1788.0,1761.96,1776.12,3809948.0,0.0,1.0,1781.99,1788.0,1761.96,1776.12,3809948.0
2019-08-16,1792.89,1802.91,1784.55,1792.57,3054240.0,0.0,1.0,1792.89,1802.91,1784.55,1792.57,3054240.0
2019-08-19,1818.08,1826.0,1812.61,1816.12,2820303.0,0.0,1.0,1818.08,1826.0,1812.61,1816.12,2820303.0
2019-08-20,1814.5,1816.82,1799.88,1801.38,1932835.0,0.0,1.0,1814.5,1816.82,1799.88,1801.38,1932835.0
2019-08-21,1819.39,1829.58,1815.0,1823.54,2039231.0,0.0,1.0,1819.39,1829.58,1815.0,1823.54,2039231.0
2019-08-22,1828.0,1829.41,1800.1,1805.6,2658388.0,0.0,1.0,1828.0,1829.41,1800.1,1805.6,2658388.0
2019-08-23,1793.03,1804.9,1745.23,1749.62,5277898.0,0.0,1.0,1793.03,1804.9,1745.23,1749.62,5277898.0
2019-08-26,1766.91,1770.0,1743.51,1768.87,3085320.0,0.0,1.0,1766.91,1770.0,1743.51,1768.87,3085320.0
2019-08-27,1775.73,1779.4,1746.68,1761.83,3027245.0,0.0,1.0,1775.73,1779.4,1746.68,1761.83,3027245.0
2019-08-28,1755.0,1767.86,1744.05,1764.25,2421893.0,0.0,1.0,1755.0,1767.86,1744.05,1764.25,2421893.0
2019-08-29,1783.0,1798.55,1777.25,1786.4,3018012.0,0.0,1.0,1783.0,1798.55,1777.25,1786.4,3018012.0
2019-08-30,1797.49,1799.74,1764.57,1776.29,3064147.0,0.0,1.0,1797.49,1799.74,1764.57,1776.29,3064147.0
2019-09-03,1770.0,1800.8,1768.0,1789.84,3546859.0,0.0,1.0,1770.0,1800.8,1768.0,1789.84,3546859.0
2019-09-04,1805.0,1807.63,1796.23,1800.62,2326228.0,0.0,1.0,1805.0,1807.63,1796.23,1800.62,2326228.0
2019-09-05,1821.95,1842.0,1815.58,1840.72,3325189.0,0.0,1.0,1821.95,1842.0,1815.58,1840.72,3325189.0
2019-09-06,1838.22,1840.65,1826.4,1833.51,2369925.0,0.0,1.0,1838.22,1840.65,1826.4,1833.51,2369925.0
2019-09-09,1841.0,1850.0,1824.61,1831.35,2999515.0,0.0,1.0,1841.0,1850.0,1824.61,1831.35,2999515.0
2019-09-10,1822.75,1825.81,1805.34,1820.55,2613879.0,0.0,1.0,1822.75,1825.81,1805.34,1820.55,2613879.0
2019-09-11,1812.14,1833.42,1809.08,1822.99,2432767.0,0.0,1.0,1812.14,1833.42,1809.08,1822.99,2432767.0
2019-09-12,1837.63,1853.66,1834.28,1843.55,2823505.0,0.0,1.0,1837.63,1853.66,1834.28,1843.55,2823505.0
2019-09-13,1842.01,1846.12,1835.17,1839.34,1971317.0,0.0,1.0,1842.01,1846.12,1835.17,1839.34,1971317.0
2019-09-16,1824.02,1825.69,1800.2,1807.84,3675473.0,0.0,1.0,1824.02,1825.69,1800.2,1807.84,3675473.0
2019-09-17,1807.08,1823.99,1804.1,1822.55,2033058.0,0.0,1.0,1807.08,1823.99,1804.1,1822.55,2033058.0
2019-09-18,1817.04,1822.06,1795.5,1817.46,2536012.0,0.0,1.0,1817.04,1822.06,1795.5,1817.46,2536012.0
2019-09-19,1821.02,1832.57,1817.9,1821.5,2078335.0,0.0,1.0,1821.02,1832.57,1817.9,1821.5,2078335.0
2019-09-20,1821.71,1830.63,1780.92,1794.16,5555839.0,0.0,1.0,1821.71,1830.63,1780.92,1794.16,5555839.0
2019-09-23,1777.0,1792.7,1767.32,1785.3,3139142.0,0.0,1.0,1777.0,1792.7,1767.32,1785.3,3139142.0
2019-09-24,1790.61,1795.7,1735.55,1741.61,4637901.0,0.0,1.0,1790.61,1795.7,1735.55,1741.61,4637901.0
2019-09-25,1747.36,1773.0,1723.0,1768.33,3531098.0,0.0,1.0,1747.36,1773.0,1723.0,1768.33,3531098.0
2019-09-26,1762.79,1763.37,1731.5,1739.84,3571952.0,0.0,1.0,1762.79,1763.37,1731.5,1739.84,3571952.0
2019-09-27,1748.0,1749.12,1713.82,1725.45,3948029.0,0.0,1.0,1748.0,1749.12,1713.82,1725.45,3948029.0
2019-09-30,1726.99,1737.46,1709.22,1735.91,2760768.0,0.0,1.0,1726.99,1737.46,1709.22,1735.91,2760768.0
2019-10-01,1746.0,1755.6,1728.41,1735.65,3170460.0,0.0,1.0,1746.0,1755.6,1728.41,1735.65,3170460.0
2019-10-02,1727.74,1728.89,1705.0,1713.23,3338476.0,0.0,1.0,1727.74,1728.89,1705.0,1713.23,3338476.0
2019-10-03,1713.0,1725.0,1685.06,1724.42,3624371.0,0.0,1.0,1713.0,1725.0,1685.06,1724.42,3624371.0
2019-10-04,1726.02,1740.58,1719.23,1739.65,2489277.0,0.0,1.0,1726.02,1740.58,1719.23,1739.65,2489277.0
2019-10-07,1731.63,1747.83,1723.7,1732.66,2187598.0,0.0,1.0,1731.63,1747.83,1723.7,1732.66,2187598.0
2019-10-08,1722.49,1727.0,1705.0,1705.51,2626840.0,0.0,1.0,1722.49,1727.0,1705.0,1705.51,2626840.0
2019-10-09,1719.61,1729.95,1714.36,1721.99,2089335.0,0.0,1.0,1719.61,1729.95,1714.36,1721.99,2089335.0
2019-10-10,1725.24,1738.29,1713.75,1720.26,2721531.0,0.0,1.0,1725.24,1738.29,1713.75,1720.26,2721531.0
2019-10-11,1742.92,1745.45,1729.86,1731.92,3279534.0,0.0,1.0,1742.92,1745.45,1729.86,1731.92,3279534.0
2019-10-14,1728.91,1741.89,1722.0,1736.43,1928898.0,0.0,1.0,1728.91,1741.89,1722.0,1736.43,1928898.0
2019-10-15,1742.14,1776.45,1740.62,1767.38,3129244.0,0.0,1.0,1742.14,1776.45,1740.62,1767.38,3129244.0
2019-10-16,1773.33,1786.24,1770.52,1777.43,2804068.0,0.0,1.0,1773.33,1786.24,1770.52,1777.43,2804068.0
2019-10-17,1796.49,1798.85,1782.02,1787.48,2713773.0,0.0,1.0,1796.49,1798.85,1782.02,1787.48,2713773.0
2019-10-18,1787.8,1793.98,1749.2,1757.51,3189382.0,0.0,1.0,1787.8,1793.98,1749.2,1757.51,3189382.0
2019-10-21,1769.66,1785.88,1765.0,1785.66,2130431.0,0.0,1.0,1769.66,1785.88,1765.0,1785.66,2130431.0
2019-10-22,1788.15,1789.78,1762.0,1765.73,2234425.0,0.0,1.0,1788.15,1789.78,1762.0,1765.73,2234425.0
2019-10-23,1761.3,1770.05,1742.0,1762.17,2190380.0,0.0,1.0,1761.3,1770.05,1742.0,1762.17,2190380.0
2019-10-24,1771.09,1788.34,1760.27,1780.78,5204350.0,0.0,1.0,1771.09,1788.34,1760.27,1780.78,5204350.0
2019-10-25,1697.55,1764.21,1695.0,1761.33,9626402.0,0.0,1.0,1697.55,1764.21,1695.0,1761.33,9626402.0
2019-10-28,1748.06,1778.7,1742.5,1777.08,3708851.0,0.0,1.0,1748.06,1778.7,1742.5,1777.08,3708851.0
2019-10-29,1774.81,1777.0,1755.81,1762.71,2276855.0,0.0,1.0,1774.81,1777.0,1755.81,1762.71,2276855.0
