Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2019-07-31,59.11,59.27,57.94,58.09,3040248.0,0.0,1.0,57.649784856950795,57.80583232061367,56.50868777891608,56.65498227610002,3040248.0
2019-08-01,57.92,57.97,55.37,55.59,3983381.0,0.0,1.0,56.48918184595822,56.53794667835286,54.00217539383126,54.216740656367705,3983381.0
2019-08-02,55.6,56.15,54.805,55.66,2670322.0,0.0,1.0,54.22649362284663,54.76290677918774,53.451132787771755,54.285011421720206,2670322.0
2019-08-05,54.55,55.06,53.18,53.8,4399027.0,0.0,1.0,53.202432142559054,53.699833432984455,51.86627573494575,52.470959656639366,4399027.0
2019-08-06,54.28,54.628,52.9,53.5,2845723.0,0.0,1.0,52.93910204762797,53.27850528109471,51.59319267353573,52.17837066227149,2845723.0
2019-08-07,52.32,52.83,51.34,52.5,3283833.0,0.0,1.0,51.02752061775784,51.52492190818323,50.071729902822774,51.203074014378565,3283833.0
2019-08-08,52.84,53.7099,52.84,53.41,2027533.0,0.0,1.0,51.53467487466216,52.38308542866421,51.53467487466216,52.09059396396112,2027533.0
2019-08-09,52.94,53.4,52.29,52.96,3479432.0,0.0,1.0,51.63220453945145,52.0808409974822,50.99826171832105,51.65171047240931,3479432.0
2019-08-12,52.15,52.29,51.34,51.54,5639006.0,0.0,1.0,50.86172018761604,50.99826171832105,50.071729902822774,50.26678923240136,5639006.0
2019-08-13,51.18,52.75,51.05,51.47,2355888.0,0.0,1.0,49.9156824391599,51.446898176351795,49.78889387493382,50.19851846704885,2355888.0
2019-08-14,50.11,50.44,49.56,49.63,3106297.0,0.0,1.0,48.872115025914475,49.193962919719134,48.33570186957337,48.40397263492587,3106297.0
2019-08-15,49.78,50.0174,48.62,48.81,2996017.0,0.0,1.0,48.55026713210981,48.78180255631959,47.41892302055401,47.604229383653674,2996017.0
2019-08-16,49.02,50.24,49.01,50.2,2323883.0,0.0,1.0,47.809041679711186,48.99890359014056,47.79928871323225,48.95989172422484,2323883.0
2019-08-19,51.16,51.6,50.79,50.89,3245866.0,0.0,1.0,49.89617650620204,50.32530703127493,49.53531674648166,49.632846411270954,3245866.0
2019-08-20,50.52,51.195,50.3381,50.51,2383495.0,0.0,1.0,49.27198665155058,49.9303118888783,49.094580191298846,49.26223368507164,2383495.0
2019-08-21,50.89,50.93,50.25,50.54,2516341.0,0.0,1.0,49.632846411270954,49.67185827718667,49.008656556619485,49.29149258450843,2516341.0
2019-08-22,50.95,51.51,50.82,51.14,2212367.0,0.0,1.0,49.691364210144535,50.23753033296457,49.56457564591845,49.87667057324418,2212367.0
2019-08-23,50.8,51.49,49.68,49.96,3522474.0,0.0,1.0,49.54506971296059,50.21802440000671,48.45273746732052,48.72582052873054,3522474.0
2019-08-26,50.37,50.46,49.57,49.82,2335499.0,0.0,1.0,49.12569215436663,49.213468852676996,48.34545483605229,48.58927899802553,2335499.0
2019-08-27,50.07,50.47,49.26,49.4,2355424.0,0.0,1.0,48.83310315999876,49.223221819155924,48.04311287520549,48.1796544059105,2355424.0
2019-08-28,49.1,50.19,48.967,49.81,3137539.0,0.0,1.0,47.88706541154262,48.950138757745904,47.75735095737286,48.5795260315466,3137539.0
2019-08-29,50.43,51.45,50.33,51.28,2637850.0,0.0,1.0,49.184209953240206,50.179012534090994,49.086680288450914,50.01321210394919,2637850.0
2019-08-30,51.57,51.88,51.08,51.31,2669254.0,0.0,1.0,50.29604813183814,50.59839009268495,49.81815277437061,50.042471003385984,2669254.0
2019-09-03,50.82,50.92,49.49,49.64,2245909.0,0.0,1.0,49.56457564591845,49.662105310707744,48.26743110422086,48.4137256014048,2245909.0
2019-09-04,50.26,50.94,50.11,50.88,3122646.0,0.0,1.0,49.01840952309841,49.6816112436656,48.872115025914475,49.623093444792026,3122646.0
2019-09-05,51.7,53.38,51.63,52.47,3784101.0,0.0,1.0,50.42283669606422,52.06133506452434,50.35456593071172,51.173815114941775,3784101.0
2019-09-06,52.27,52.48,51.6,51.84,3137503.0,0.0,1.0,50.97875578536319,51.1835680814207,50.32530703127493,50.55937822676923,3137503.0
2019-09-09,52.36,54.24,52.31,54.0,3529501.0,0.0,1.0,51.066532483673555,52.90009018171226,51.01776765127891,52.66601898621795,3529501.0
