Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2019-07-31,513.05,519.745,507.51,513.04,636607.0,0.0,1.0,509.5526097239798,516.2019708429781,504.050375131112,509.5426778925847,636607.0
2019-08-01,514.57,523.26,511.125,512.95,538530.0,0.0,1.0,511.06224809603026,519.6930095783446,507.64073218042915,509.4532914100292,538530.0
2019-08-02,509.32,513.62,505.67,510.47,420383.0,0.0,1.0,505.84803661361934,510.11872411349873,502.2229181544194,506.9901972240522,420383.0
2019-08-05,502.23,506.14,493.52,495.36,510836.0,0.0,1.0,498.80636815451595,502.6897142299876,490.15574300941137,491.983199986104,510836.0
2019-08-06,498.67,501.77,492.94,498.87,568214.0,0.0,1.0,495.2706361778716,498.3495039103427,489.5796967884974,495.46927280577296,568214.0
2019-08-07,494.84,514.7062,491.845,512.99,744805.0,0.0,1.0,491.4667447535604,511.197519639631,488.49216125073747,509.49301873560944,744805.0
2019-08-08,516.6,523.45,516.46,523.31,533281.0,0.0,1.0,513.0784098692291,519.881714374851,512.9393642296982,519.7426687353199,533281.0
2019-08-09,520.59,524.0,515.46,519.76,330682.0,0.0,1.0,517.0412105958613,520.4279651015796,511.9461810901913,516.2168685900707,330682.0
2019-08-12,518.12,522.52,514.34,516.06,291610.0,0.0,1.0,514.5880482412795,518.9580540551095,510.8338159739437,512.5420909738954,291610.0
2019-08-13,515.44,527.0,514.77,525.85,525945.0,0.0,1.0,511.9263174274012,523.4075145201001,511.26088472393155,522.2653539096673,525945.0
2019-08-14,517.04,524.35,515.075,515.26,516256.0,0.0,1.0,513.5154104506121,520.775579200407,511.5638055814812,511.7475444622899,516256.0
2019-08-15,519.87,521.62,515.15,520.2,430507.0,0.0,1.0,516.3261187354165,518.0641892295533,511.63829431694415,516.6538691714537,430507.0
2019-08-16,524.9,532.02,522.5,530.09,602203.0,0.0,1.0,521.3218299271357,528.3932938804244,518.9381903923194,526.4764504211763,602203.0
2019-08-19,531.26,536.7398,525.74,528.44,482310.0,0.0,1.0,527.6384746943992,533.0809196622687,522.1561037643215,524.83769824099,482310.0
2019-08-20,525.43,526.08,519.49,524.0,403090.0,0.0,1.0,521.8482169910743,522.4937860317539,515.9487091424038,520.4279651015796,403090.0
2019-08-21,529.24,534.11,524.755,527.66,489016.0,0.0,1.0,525.6322447525954,530.4690466419937,521.1778183719073,524.0630153921746,489016.0
2019-08-22,531.36,531.65,522.61,523.5,416006.0,0.0,1.0,527.73779300835,528.0258161188069,519.0474405376651,519.9313735318262,416006.0
2019-08-23,522.32,523.07,510.25,512.6,612975.0,0.0,1.0,518.7594174272082,519.5043047818383,506.7716969333607,509.10567731120176,612975.0
2019-08-26,516.41,517.7425,509.32,513.46,348984.0,0.0,1.0,512.8897050727228,514.2131216061156,505.84803661361934,509.95981481117764,348984.0
2019-08-27,517.77,519.99,512.505,515.39,326909.0,0.0,1.0,514.240434142452,516.4453007121573,509.0113249129486,511.8766582704258,326909.0
2019-08-28,512.44,522.86,512.37,522.69,299849.0,0.0,1.0,508.9467680088807,519.2957363225419,508.8772451891152,519.1268951888258,299849.0
2019-08-29,528.24,529.83,522.955,524.68,415350.0,0.0,1.0,524.6390616130886,526.2182228049045,519.390088720795,521.1033296364442,415350.0
2019-08-30,527.89,529.81,524.17,526.75,424688.0,0.0,1.0,524.2914475142612,526.1983591421142,520.5968062352957,523.1592187352234,424688.0
