Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2019-07-31,55.75,56.64,55.15,56.2,7190480.0,0.0,1.0,53.47316367712902,54.32681597618992,52.897667745177856,53.9047856260924,7190480.0
2019-08-01,56.25,57.37,55.89,56.98,6142673.0,0.0,1.0,53.95274362042166,55.027002693397165,53.60744606125096,54.65293033762891,6142673.0
2019-08-02,57.28,57.75,56.79,57.36,4389124.0,0.0,1.0,54.94067830360449,55.391483450299575,54.470689959177705,55.01741109453131,4389124.0
2019-08-05,57.51,57.71,55.685,55.93,5775891.0,0.0,1.0,55.1612850775191,55.35311705483616,53.410818284500984,53.645812456714374,5775891.0
2019-08-06,55.99,57.14,55.375,56.94,5004094.0,0.0,1.0,53.703362049909494,54.806395919482554,53.11347871965955,54.614563942165496,5004094.0
2019-08-07,57.0,57.82,56.28,57.45,5139355.0,0.0,1.0,54.672113535360616,55.45862464236054,53.98151841701922,55.10373548432399,5139355.0
2019-08-08,57.46,58.29,57.04,58.19,3842287.0,0.0,1.0,55.113327083189844,55.909429789055615,54.71047993082403,55.81351380039709,3842287.0
2019-08-09,58.19,58.56,57.94,58.33,3097542.0,0.0,1.0,55.81351380039709,56.168402958433646,55.57372382875077,55.94779618451903,3097542.0
2019-08-12,58.43,58.78,58.29,58.69,3726397.0,0.0,1.0,56.04371217317756,56.3794181334824,55.909429789055615,56.293093743689724,3726397.0
2019-08-13,58.26,58.33,57.135,57.2,10521993.0,0.0,1.0,55.88065499245806,55.94779618451903,54.80160012004963,54.863945512677674,10521993.0
2019-08-14,57.35,57.88,56.96,57.06,13002360.0,0.0,1.0,55.007819495665466,55.51617423555566,54.6337471398972,54.729663128555735,13002360.0
2019-08-15,57.15,57.835,56.89,57.63,5623593.0,0.0,1.0,54.81598751834841,55.47301204065932,54.56660594783624,55.27638426390934,5623593.0
2019-08-16,57.2,57.62,56.97,57.48,6259110.0,0.62,1.0,55.45572780595986,55.86292021292669,55.232741487858966,55.72718941060441,6259110.0
2019-08-19,57.4,58.28,57.2303,57.94,4640419.0,0.0,1.0,55.64962895213454,56.50279399530316,55.48510382960532,56.17316204680619,4640419.0
2019-08-20,57.9,58.0,57.58,57.69,4010255.0,0.0,1.0,56.13438181757125,56.231332390658594,55.82413998369176,55.93078561408783,4010255.0
2019-08-21,57.66,57.97,57.38,57.95,4406529.0,0.0,1.0,55.901700442161626,56.20224721873239,55.630238837517076,56.18285710411493,4406529.0
2019-08-22,58.0,58.575,57.78,58.45,4368699.0,0.0,1.0,56.231332390658594,56.78879818591082,56.01804112986645,56.66760996955164,4368699.0
2019-08-23,58.6,58.84,57.41,57.68,4926175.0,0.0,1.0,56.81303582918265,57.04571720459227,55.659324009443274,55.9210905567791,4926175.0
2019-08-26,57.71,58.34,57.6,58.34,3838144.0,0.0,1.0,55.950175728705304,56.56096433915556,55.84353009830923,56.56096433915556,3838144.0
2019-08-27,58.46,58.68,57.7,57.76,6155607.0,0.0,1.0,56.677305026860374,56.89059628765252,55.94048067139657,55.998651015248974,6155607.0
2019-08-28,57.96,58.3358,57.615,57.81,5195885.0,0.0,1.0,56.19255216142366,56.55689241508589,55.85807268427233,56.047126301792645,5195885.0
2019-08-29,58.1,58.15,57.59,58.12,4883281.0,0.0,1.0,56.32828296374594,56.376758250289605,55.8338350410005,56.34767307836341,4883281.0
2019-08-30,58.17,58.45,57.815,58.26,7426686.0,0.0,1.0,56.39614836490708,56.66760996955164,56.05197383044701,56.483403880685685,7426686.0
2019-09-03,58.28,59.8,58.24,59.77,9082530.0,0.0,1.0,56.50279399530316,57.976442706230756,56.46401376606822,57.94735753430456,9082530.0
2019-09-04,59.99,60.65,59.72,60.11,5577781.0,0.0,1.0,58.16064879509671,58.80052257747317,57.89888224776088,58.27698948280152,5577781.0
2019-09-05,59.72,59.9,59.1,59.5,6242303.0,0.0,1.0,57.89888224776088,58.0733932793181,57.29778869461936,57.685590986968734,6242303.0
2019-09-06,59.76,59.9,59.42,59.68,4680671.0,0.0,1.0,57.93766247699582,58.0733932793181,57.60803052849886,57.86010201852595,4680671.0
2019-09-09,59.46,59.63,58.81,59.02,4709296.0,0.0,1.0,57.646810757733796,57.81162673198228,57.016632032666074,57.22022823614949,4709296.0
2019-09-10,58.9,59.19,58.57,59.19,4459127.0,0.0,1.0,57.103887548444675,57.38504421039797,56.78395065725645,57.38504421039797,4459127.0
2019-09-11,59.09,59.7899,58.87,59.71,4336098.0,0.0,1.0,57.28809363731063,57.96665069834894,57.07480237651847,57.889187190452155,4336098.0
2019-09-12,60.0,60.38,59.56,59.99,4333699.0,0.0,1.0,58.170343852405445,58.53875603013735,57.74376133082114,58.16064879509671,4333699.0
